"id","work","keyword"
"15441","9450","7371"
"15442","9450","7372"
"15443","9450","7000"
"15444","9451","2291"
"15445","9451","7373"
"15446","9451","7374"
"15447","9451","7375"
"15448","9452","7376"
"15449","9452","6369"
"15450","9452","248"
"15451","9452","1631"
"15452","9453","2632"
"15453","9453","7377"
"15454","9453","5753"
"15455","9453","6942"
"15456","9454","6280"
"15457","9454","426"
"15458","9454","6122"
"15459","9454","7051"
"15460","9454","1912"
"15461","9455","765"
"15462","9455","382"
"15463","9455","2063"
"15464","9456","7378"
"15465","9456","7379"
"15466","9456","7380"
"15467","9456","7381"
"15468","9456","7382"
"15469","9457","1569"
"15470","9457","5160"
"15471","9457","950"
"15472","9457","6008"
"15473","9457","5757"
"15474","9458","3723"
"15475","9458","7383"
"15476","9458","7384"
"15477","9458","1113"
"15478","9458","1244"
"15479","9459","7385"
"15480","9460","629"
"15481","9460","2174"
"15482","9461","617"
"15483","9461","2757"
"15484","9461","606"
"15485","9462","7386"
"15486","9462","7387"
"15487","9463","7388"
"15488","9463","7389"
"15489","9463","7390"
"15490","9463","7391"
"15491","9464","1796"
"15492","9464","5032"
"15493","9464","140"
"15494","9464","6067"
"15495","9464","286"
"15496","9465","7392"
"15497","9465","5827"
"15498","9465","382"
"15499","9465","2787"
"15500","9466","7393"
"15501","9466","7394"
"15502","9466","7395"
"15503","9466","7396"
"15504","9466","1655"
"15505","9467","1603"
"15506","9467","2476"
"15507","9467","2063"
"15508","9468","6225"
"15509","9468","7397"
"15510","9469","7398"
"15511","9469","7399"
"15512","9469","850"
"15513","9469","278"
"15514","9469","2074"
"15515","9470","7400"
"15516","9470","7401"
"15517","9470","1901"
"15518","9470","2919"
"15519","9471","7402"
"15520","9471","7403"
"15521","9471","1679"
"15522","9471","1912"
"15523","9471","7002"
"15524","9472","7404"
"15525","9472","7405"
"15526","9472","2942"
"15527","9473","7408"
"15528","9473","7406"
"15529","9473","7407"
"15530","9474","784"
"15531","9474","1265"
"15532","9475","7409"
"15533","9475","7410"
"15534","9476","1347"
"15535","9476","7412"
"15536","9476","7411"
"15537","9477","7413"
"15538","9477","7414"
"15539","9477","7415"
"15540","9477","7416"
"15541","9477","7417"
"15542","9478","1819"
"15543","9478","6982"
"15544","9478","2063"
"15545","9479","805"
"15546","9479","1702"
"15547","9479","6057"
"15548","9479","586"
"15549","9479","2063"
"15550","9480","7000"
"15551","9480","7418"
"15552","9480","6971"
"15553","9480","7118"
"15554","9481","7216"
"15555","9481","7419"
"15556","9481","7420"
"15557","9481","7421"
"15558","9481","7422"
"15559","9482","5688"
"15560","9482","5839"
"15561","9482","382"
"15562","9482","1679"
"15563","9483","7424"
"15564","9483","7425"
"15565","9483","1679"
"15566","9483","2999"
"15567","9483","7423"
"15568","9484","7426"
"15569","9484","7427"
"15570","9484","7428"
"15571","9485","7429"
"15572","9485","7430"
"15573","9485","7431"
"15574","9485","7432"
"15575","9485","7433"
"15576","9486","7434"
"15577","9486","7435"
"15578","9486","7436"
"15579","9486","7437"
"15580","9486","7438"
"15581","9487","7439"
"15582","9487","7440"
"15583","9487","7441"
"15584","9487","7442"
"15585","9487","3316"
"15586","9488","2768"
"15587","9488","2684"
"15588","9488","7443"
"15589","9488","7444"
"15590","9489","2768"
"15591","9489","7445"
"15592","9489","7446"
"15593","9489","5689"
"15594","9489","2684"
"15595","9490","7447"
"15596","9490","7448"
"15597","9490","7449"
"15598","9490","7450"
"15599","9490","7451"
"15600","9491","7452"
"15601","9491","7453"
"15602","9491","7454"
"15603","9491","7455"
"15604","9492","7456"
"15605","9492","7457"
"15606","9492","7458"
"15607","9492","5526"
"15608","9493","7459"
"15609","9493","7460"
"15610","9493","649"
"15611","9493","497"
"15612","9493","5982"
"15613","9494","3538"
"15614","9494","7461"
"15615","9494","2919"
"15616","9495","7462"
"15617","9495","2118"
"15618","9495","5982"
"15619","9496","7463"
"15620","9496","7464"
"15621","9496","7465"
"15622","9496","7466"
"15623","9496","7467"
"15624","9497","488"
"15625","9497","2787"
"15626","9497","2063"
"15627","9498","587"
"15628","9498","7468"
"15629","9498","2787"
"15630","9499","7469"
"15631","9499","7470"
"15632","9500","666"
"15633","9500","7471"
"15634","9501","7472"
"15635","9501","850"
"15636","9501","1652"
"15637","9501","756"
"15638","9502","248"
"15639","9502","7473"
"15640","9502","7474"
"15641","9502","7475"
"15642","9503","6984"
"15643","9503","7178"
"15644","9503","7476"
"15645","9503","6982"
"15646","9504","7000"
"15647","9504","7005"
"15648","9504","7477"
"15649","9505","6898"
"15650","9505","7478"
"15651","9505","7479"
"15652","9505","7480"
"15653","9505","7481"
"15654","9506","1890"
"15655","9506","955"
"15656","9506","1679"
"15657","9506","7482"
"15658","9506","7483"
"15659","9507","7485"
"15660","9507","7484"
"15661","9507","6901"
"15662","9508","2192"
"15663","9508","779"
"15664","9508","6355"
"15665","9508","6230"
"15666","9509","2505"
"15667","9509","804"
"15668","9509","7486"
"15669","9509","7487"
"15670","9510","7488"
"15671","9510","7489"
"15672","9510","7490"
"15673","9510","7491"
"15674","9510","1996"
"15675","9511","7492"
"15676","9511","652"
"15677","9511","2150"
"15678","9511","3215"
"15679","9512","6929"
"15680","9512","7493"
"15681","9512","7494"
"15682","9512","7495"
"15683","9513","5688"
"15684","9513","2850"
"15685","9513","7496"
"15686","9513","1998"
"15687","9514","7497"
"15688","9514","1901"
"15689","9514","5839"
"15690","9514","2523"
"15691","9514","2651"
"15692","9515","1890"
"15693","9515","7498"
"15694","9515","7499"
"15695","9515","7500"
"15696","9515","7089"
"15697","9516","7071"
"15698","9516","7501"
"15699","9516","7502"
"15700","9516","7503"
"15701","9517","7104"
"15702","9517","7364"
"15703","9517","6928"
"15704","9517","7505"
"15705","9517","7504"
"15706","9518","7178"
"15707","9518","7507"
"15708","9518","7508"
"15709","9518","7506"
"15710","9519","7509"
"15711","9519","2767"
"15712","9520","7023"
"15713","9520","7024"
"15714","9520","7219"
"15715","9520","7510"
"15716","9520","7511"
"15717","9521","7000"
"15718","9521","7513"
"15719","9521","7512"
"15720","9521","7436"
"15721","9522","1541"
"15722","9522","7514"
"15723","9522","7515"
"15724","9522","7516"
"15725","9522","7517"
"15726","9523","2410"
"15727","9523","7518"
"15728","9523","63"
"15729","9524","2595"
"15730","9524","230"
"15731","9524","7519"
"15732","9525","7520"
"15733","9525","7521"
"15734","9525","7522"
"15735","9526","2072"
"15736","9526","7523"
"15737","9526","7524"
"15738","9526","7525"
"15739","9527","99"
"15740","9527","617"
"15741","9527","5865"
"15742","9527","2677"
"15743","9527","248"
"15744","9528","7526"
"15745","9528","5971"
"15746","9528","6996"
"15747","9528","1749"
"15748","9528","248"
"15749","9529","2597"
"15750","9529","7527"
"15751","9529","7528"
"15752","9529","749"
"15753","9529","1363"
"15754","9530","7529"
"15755","9530","7530"
"15756","9530","6995"
"15757","9530","7531"
"15758","9531","7534"
"15759","9531","7532"
"15760","9531","7533"
"15761","9531","6382"
"15762","9532","7536"
"15763","9532","2921"
"15764","9532","7537"
"15765","9532","7535"
"15766","9533","1706"
"15767","9533","7538"
"15768","9533","99"
"15769","9533","1836"
"15770","9534","7264"
"15771","9534","7539"
"15772","9534","7540"
"15773","9535","7544"
"15774","9535","7541"
"15775","9535","7542"
"15776","9535","7543"
"15777","9536","7545"
"15778","9536","7546"
"15779","9536","6067"
"15780","9537","1393"
"15781","9537","564"
"15782","9537","7547"
"15783","9537","7548"
"15784","9537","7549"
"15785","9538","7552"
"15786","9538","7553"
"15787","9538","6901"
"15788","9538","7550"
"15789","9538","7551"
"15790","9539","7554"
"15791","9539","1452"
"15792","9539","1679"
"15793","9539","2910"
"15794","9539","5982"
"15795","9540","2176"
"15796","9540","7555"
"15797","9540","7556"
"15798","9540","1989"
"15799","9540","7557"
"15800","9541","7558"
"15801","9541","745"
"15802","9541","763"
"15803","9541","2941"
"15804","9541","7167"
"15805","9542","7560"
"15806","9542","7561"
"15807","9542","7559"
"15808","9543","7562"
"15809","9543","7563"
"15810","9543","7564"
"15811","9544","2962"
"15812","9544","715"
"15813","9544","5773"
"15814","9544","7119"
"15815","9545","7565"
"15816","9545","7566"
"15817","9545","7567"
"15818","9545","7568"
"15819","9545","7569"
"15820","9546","7565"
"15821","9546","7566"
"15822","9546","7570"
"15823","9546","7571"
"15824","9546","7572"
"15825","9547","3964"
"15826","9547","7573"
"15827","9547","7574"
"15828","9547","7575"
"15829","9548","7374"
"15830","9548","7576"
"15831","9548","7577"
"15832","9548","7578"
"15833","9548","7579"
"15834","9549","7580"
"15835","9549","7581"
"15836","9549","7582"
"15837","9550","2684"
"15838","9550","7583"
"15839","9551","7584"
"15840","9551","7585"
"15841","9551","5938"
"15842","9552","7586"
"15843","9552","2633"
"15844","9552","2063"
"15845","9552","1815"
"15846","9552","382"
"15847","9553","7024"
"15848","9553","2481"
"15849","9553","836"
"15850","9554","153"
"15851","9554","7587"
"15852","9554","2063"
"15853","9555","7588"
"15854","9555","7300"
"15855","9555","7589"
"15856","9555","7590"
"15857","9555","7591"
"15858","9556","3840"
"15859","9556","5688"
"15860","9556","4720"
"15861","9556","1845"
"15862","9557","7592"
"15863","9557","779"
"15864","9557","4486"
"15865","9558","7594"
"15866","9558","7593"
"15867","9558","7154"
"15868","9559","7595"
"15869","9559","7596"
"15870","9559","7597"
"15871","9559","7598"
"15872","9559","7030"
"15873","9560","7351"
"15874","9560","503"
"15875","9560","1679"
"15876","9561","6082"
"15877","9561","1989"
"15878","9561","7599"
"15879","9561","985"
"15880","9561","767"
"15881","9562","7600"
"15882","9562","7601"
"15883","9562","7602"
"15884","9562","7603"
"15885","9563","2035"
"15886","9563","7604"
"15887","9563","7605"
"15888","9563","7118"
"15889","9564","7608"
"15890","9564","7400"
"15891","9564","7606"
"15892","9564","7607"
"15893","9565","656"
"15894","9565","5754"
"15895","9565","7609"
"15896","9565","7610"
"15897","9565","5693"
"15898","9566","5018"
"15899","9566","1651"
"15900","9566","2684"
"15901","9567","7185"
"15902","9567","7062"
"15903","9567","7611"
"15904","9567","7612"
"15905","9567","7613"
"15906","9568","7616"
"15907","9568","7617"
"15908","9568","7618"
"15909","9568","7614"
"15910","9568","7615"
"15911","9569","7587"
"15912","9569","1694"
"15913","9569","1679"
"15914","9569","2035"
"15915","9569","382"
"15916","9570","7619"
"15917","9570","7620"
"15918","9570","7621"
"15919","9571","2850"
"15920","9571","7622"
"15921","9571","2118"
"15922","9571","7623"
"15923","9571","6510"
"15924","9572","612"
"15925","9572","7624"
"15926","9572","7625"
"15927","9572","7626"
"15928","9572","2169"
"15929","9573","7627"
"15930","9573","7628"
"15931","9573","7629"
"15932","9573","5971"
"15933","9573","1845"
"15934","9574","7105"
"15935","9574","7630"
"15936","9574","7631"
"15937","9574","7632"
"15938","9574","1012"
"15939","9575","7633"
"15940","9575","7634"
"15941","9575","7635"
"15942","9575","7636"
"15943","9575","7637"
"15944","9576","7640"
"15945","9576","7638"
"15946","9576","7639"
"15947","9577","5680"
"15948","9577","7641"
"15949","9577","2667"
"15950","9577","7089"
"15951","9578","614"
"15952","9578","1996"
"15953","9578","1998"
"15954","9578","7642"
"15955","9578","1887"
"15956","9579","5688"
"15957","9579","7643"
"15958","9579","7644"
"15959","9579","7645"
"15960","9580","5688"
"15961","9580","7643"
"15962","9580","7644"
"15963","9580","7645"
"15964","9581","7648"
"15965","9581","132"
"15966","9581","985"
"15967","9581","7646"
"15968","9581","7647"
"15969","9582","5936"
"15970","9582","4980"
"15971","9582","1093"
"15972","9583","1569"
"15973","9583","7649"
"15974","9583","2632"
"15975","9583","503"
"15976","9583","985"
"15977","9584","7650"
"15978","9584","7651"
"15979","9584","7652"
"15980","9584","7653"
"15981","9585","7654"
"15982","9585","7655"
"15983","9585","5865"
"15984","9585","505"
"15985","9585","5883"
"15986","9586","1696"
"15987","9586","745"
"15988","9586","7657"
"15989","9586","7656"
"15990","9587","7658"
"15991","9587","1099"
"15992","9587","6224"
"15993","9587","1882"
"15994","9587","2396"
"15995","9588","837"
"15996","9588","7659"
"15997","9588","1083"
"15998","9588","1212"
"15999","9588","5693"
"16000","9589","6153"
"16001","9589","7661"
"16002","9589","7660"
"16003","9589","7365"
"16004","9590","7023"
"16005","9590","7662"
"16006","9590","7663"
"16007","9591","236"
"16008","9591","5773"
"16009","9591","1679"
"16010","9591","7664"
"16011","9591","850"
"16012","9592","7665"
"16013","9592","7666"
"16014","9592","7667"
"16015","9593","2665"
"16016","9593","2091"
"16017","9593","2756"
"16018","9593","317"
"16019","9594","7185"
"16020","9594","7668"
"16021","9594","7201"
"16022","9595","7669"
"16023","9595","7670"
"16024","9595","7671"
"16025","9596","419"
"16026","9596","132"
"16027","9596","5839"
"16028","9596","5936"
"16029","9596","4980"
"16030","9597","2667"
"16031","9597","763"
"16032","9597","2703"
"16033","9598","6170"
"16034","9598","2776"
"16035","9598","7672"
"16036","9598","7673"
"16037","9598","7674"
"16038","9599","7216"
"16039","9599","6929"
"16040","9599","7675"
"16041","9599","7676"
"16042","9599","7677"
"16043","9600","7680"
"16044","9600","7681"
"16045","9600","7682"
"16046","9600","7678"
"16047","9600","7679"
"16048","9601","7683"
"16049","9602","850"
"16050","9602","7685"
"16051","9602","7684"
"16052","9602","2797"
"16053","9603","7686"
"16054","9603","7687"
"16055","9603","7688"
"16056","9603","7689"
"16057","9603","7690"
"16058","9604","1131"
"16059","9604","2058"
"16060","9604","7691"
"16061","9605","977"
"16062","9605","1404"
"16063","9605","7692"
"16064","9605","975"
"16065","9606","779"
"16066","9606","2684"
"16067","9606","7693"
"16068","9606","7694"
"16069","9607","7695"
"16070","9607","7696"
"16071","9607","7697"
"16072","9607","7007"
"16073","9607","7391"
"16074","9608","7264"
"16075","9608","7265"
"16076","9608","7261"
"16077","9608","7262"
"16078","9608","7263"
"16079","9609","1336"
"16080","9609","7698"
"16081","9609","7699"
"16082","9610","85"
"16083","9610","7700"
"16084","9610","6077"
"16085","9610","1807"
"16086","9611","5680"
"16087","9611","3001"
"16088","9611","7701"
"16089","9612","7704"
"16090","9612","7705"
"16091","9612","7702"
"16092","9612","7703"
"16093","9613","7177"
"16094","9613","7697"
"16095","9613","7219"
"16096","9613","7510"
"16097","9613","7706"
"16098","9614","6986"
"16099","9614","7707"
"16100","9614","7708"
"16101","9614","7709"
"16102","9614","7710"
"16103","9615","7712"
"16104","9615","7708"
"16105","9615","7711"
"16106","9616","7713"
"16107","9616","7714"
"16108","9616","5739"
"16109","9617","7715"
"16110","9617","7716"
"16111","9617","7717"
"16112","9617","7718"
"16113","9617","7719"
"16114","9618","7720"
"16115","9618","2569"
"16116","9618","99"
"16117","9619","7721"
"16118","9619","2547"
"16119","9619","1451"
"16120","9620","7722"
"16121","9620","7723"
"16122","9620","7724"
"16123","9620","7725"
"16124","9620","473"
"16125","9621","6928"
"16126","9621","7177"
"16127","9621","7726"
"16128","9621","7727"
"16129","9622","328"
"16130","9622","273"
"16131","9622","2940"
"16132","9622","2751"
"16133","9623","7728"
"16134","9623","2684"
"16135","9623","2767"
"16136","9624","5689"
"16137","9624","1169"
"16138","9624","2684"
"16139","9624","7729"
"16140","9625","5680"
"16141","9625","7730"
"16142","9626","1998"
"16143","9626","7731"
"16144","9626","7732"
"16145","9626","2547"
"16146","9626","5688"
"16147","9627","2983"
"16148","9627","651"
"16149","9627","7342"
"16150","9627","7733"
"16151","9627","6901"
"16152","9628","1519"
"16153","9628","6737"
"16154","9628","7734"
"16155","9628","7735"
"16156","9628","7736"
"16157","9629","2169"
"16158","9629","382"
"16159","9629","22"
"16160","9630","7737"
"16161","9630","7738"
"16162","9630","6355"
"16163","9630","132"
"16164","9631","2481"
"16165","9631","1890"
"16166","9631","7739"
"16167","9632","520"
"16168","9632","1587"
"16169","9632","6068"
"16170","9632","6995"
"16171","9632","7740"
"16172","9633","7741"
"16173","9633","7588"
"16174","9633","7005"
"16175","9633","7742"
"16176","9633","7743"
"16177","9634","7744"
"16178","9634","6057"
"16179","9634","6382"
"16180","9634","85"
"16181","9634","122"
"16182","9635","7745"
"16183","9635","7746"
"16184","9635","3670"
"16185","9636","7747"
"16186","9636","7748"
"16187","9636","7749"
"16188","9636","7750"
"16189","9637","7752"
"16190","9637","7753"
"16191","9637","7754"
"16192","9637","7751"
"16193","9638","1413"
"16194","9638","7755"
"16195","9638","7756"
"16196","9638","7757"
"16197","9638","821"
"16198","9639","7755"
"16199","9639","1912"
"16200","9639","1142"
"16201","9639","24"
"16202","9639","2045"
"16203","9640","2192"
"16204","9640","7760"
"16205","9640","7758"
"16206","9640","7759"
"16207","9641","7761"
"16208","9641","586"
"16209","9641","2063"
"16210","9642","585"
"16211","9642","7118"
"16212","9642","7762"
"16213","9642","7763"
"16214","9642","7764"
"16215","9643","1890"
"16216","9643","749"
"16217","9643","3981"
"16218","9643","1651"
"16219","9643","7765"
"16220","9644","6909"
"16221","9644","7227"
"16222","9644","6901"
"16223","9644","7766"
"16224","9645","2667"
"16225","9645","7767"
"16226","9645","7768"
"16227","9645","7769"
"16228","9645","7003"
"16229","9646","801"
"16230","9646","5133"
"16231","9646","7770"
"16232","9646","221"
"16233","9646","606"
"16234","9647","7771"
"16235","9647","779"
"16236","9647","7255"
"16237","9648","7772"
"16238","9648","7773"
"16239","9648","7774"
"16240","9648","7775"
"16241","9649","7776"
"16242","9649","7777"
"16243","9649","2667"
"16244","9649","2379"
"16245","9649","3630"
"16246","9650","1410"
"16247","9650","7778"
"16248","9650","3652"
"16249","9650","1336"
"16250","9650","5982"
"16251","9651","2913"
"16252","9651","7779"
"16253","9651","1732"
"16254","9651","3581"
"16255","9651","5982"
"16256","9652","555"
"16257","9652","7780"
"16258","9652","573"
"16259","9653","929"
"16260","9653","4836"
"16261","9653","7781"
"16262","9653","2188"
"16263","9653","275"
"16264","9654","7782"
"16265","9654","7783"
"16266","9654","7465"
"16267","9654","7216"
"16268","9654","7025"
"16269","9655","7784"
"16270","9655","7185"
"16271","9655","7785"
"16272","9656","872"
"16273","9656","7786"
"16274","9656","7787"
"16275","9656","7788"
"16276","9657","7308"
"16277","9657","7789"
"16278","9657","7790"
"16279","9658","7791"
"16280","9658","7792"
"16281","9658","7793"
"16282","9658","7794"
"16283","9658","7795"
"16284","9659","7797"
"16285","9659","7796"
"16286","9659","756"
"16287","9659","7798"
"16288","9660","7267"
"16289","9660","1679"
"16290","9660","1022"
"16291","9660","765"
"16292","9660","5982"
"16293","9661","7800"
"16294","9661","7799"
"16295","9661","732"
"16296","9661","711"
"16297","9662","7801"
"16298","9662","7802"
"16299","9662","7803"
"16300","9662","7804"
"16301","9662","7805"
"16302","9663","7808"
"16303","9663","7809"
"16304","9663","7449"
"16305","9663","7806"
"16306","9663","7807"
"16307","9664","715"
"16308","9664","463"
"16309","9664","1679"
"16310","9664","977"
"16311","9664","6943"
"16312","9665","7810"
"16313","9665","7811"
"16314","9665","7812"
"16315","9665","7813"
"16316","9665","7814"
"16317","9666","6912"
"16318","9666","1604"
"16319","9666","7815"
"16320","9667","6912"
"16321","9667","7817"
"16322","9667","7816"
"16323","9668","2117"
"16324","9668","7818"
"16325","9668","2768"
"16326","9668","1108"
"16327","9668","6943"
"16328","9669","872"
"16329","9669","5734"
"16330","9669","7670"
"16331","9670","1603"
"16332","9670","555"
"16333","9670","1998"
"16334","9670","2192"
"16335","9670","573"
"16336","9671","2192"
"16337","9671","555"
"16338","9671","3725"
"16339","9671","1998"
"16340","9672","6597"
"16341","9672","7819"
"16342","9672","7820"
"16343","9672","7821"
"16344","9672","7822"
"16345","9673","7823"
"16346","9673","7824"
"16347","9673","7825"
"16348","9673","7826"
"16349","9673","7827"
"16350","9674","1636"
"16351","9674","1882"
"16352","9674","7828"
"16353","9674","5702"
"16354","9675","278"
"16355","9675","5693"
"16356","9675","7829"
"16357","9675","1655"
"16358","9676","7832"
"16359","9676","7833"
"16360","9676","7830"
"16361","9676","7831"
"16362","9677","745"
"16363","9677","7834"
"16364","9677","1989"
"16365","9677","2823"
"16366","9678","228"
"16367","9678","5839"
"16368","9678","1655"
"16369","9678","2684"
"16370","9678","317"
"16371","9679","7835"
"16372","9679","2677"
"16373","9679","1790"
"16374","9679","2199"
"16375","9680","617"
"16376","9680","4720"
"16377","9680","2677"
"16378","9680","2072"
"16379","9680","2362"
"16380","9681","1277"
"16381","9681","740"
"16382","9681","7836"
"16383","9681","7837"
"16384","9682","99"
"16385","9682","5995"
"16386","9682","7838"
"16387","9683","7840"
"16388","9683","7841"
"16389","9683","7842"
"16390","9683","1679"
"16391","9683","7839"
"16392","9684","328"
"16393","9684","1178"
"16394","9684","732"
"16395","9685","7843"
"16396","9686","7264"
"16397","9686","7844"
"16398","9686","7845"
"16399","9686","7846"
"16400","9687","7848"
"16401","9687","7745"
"16402","9687","7847"
"16403","9688","7849"
"16404","9688","7850"
"16405","9688","7178"
"16406","9689","5680"
"16407","9689","7852"
"16408","9689","7851"
"16409","9689","4456"
"16410","9690","2295"
"16411","9690","7853"
"16412","9690","7854"
"16413","9690","7119"
"16414","9691","7855"
"16415","9691","2861"
"16416","9691","5991"
"16417","9692","236"
"16418","9692","7856"
"16419","9692","7857"
"16420","9692","7858"
"16421","9692","7859"
"16422","9693","6224"
"16423","9693","7860"
"16424","9693","2996"
"16425","9693","7861"
"16426","9694","749"
"16427","9694","1771"
"16428","9694","3597"
"16429","9694","7862"
"16430","9695","7552"
"16431","9695","7217"
"16432","9695","7696"
"16433","9696","7864"
"16434","9696","1552"
"16435","9696","2295"
"16436","9696","7863"
"16437","9697","7865"
"16438","9697","2347"
"16439","9697","2268"
"16440","9697","702"
"16441","9698","1760"
"16442","9698","7866"
"16443","9698","7867"
"16444","9698","717"
"16445","9699","801"
"16446","9699","7866"
"16447","9699","7868"
"16448","9699","717"
"16449","9700","7872"
"16450","9700","7000"
"16451","9700","7869"
"16452","9700","7870"
"16453","9700","7871"
"16454","9701","5680"
"16455","9701","7873"
"16456","9701","7874"
"16457","9701","7875"
"16458","9702","6570"
"16459","9702","749"
"16460","9702","2477"
"16461","9702","2192"
"16462","9702","6939"
"16463","9703","600"
"16464","9703","5871"
"16465","9703","7876"
"16466","9703","7119"
"16467","9704","3001"
"16468","9704","4419"
"16469","9704","2317"
"16470","9704","1679"
"16471","9705","6057"
"16472","9705","7877"
"16473","9705","7878"
"16474","9706","7880"
"16475","9706","949"
"16476","9706","7879"
"16477","9707","7881"
"16478","9707","7882"
"16479","9707","7883"
"16480","9707","7884"
"16481","9708","1912"
"16482","9708","125"
"16483","9708","5839"
"16484","9709","228"
"16485","9709","1035"
"16486","9709","7885"
"16487","9709","3501"
"16488","9709","6965"
"16489","9710","1384"
"16490","9710","7792"
"16491","9710","7886"
"16492","9710","7887"
"16493","9711","7520"
"16494","9711","649"
"16495","9711","6947"
"16496","9712","7888"
"16497","9712","3561"
"16498","9712","725"
"16499","9712","1790"
"16500","9716","2983"
"16501","9717","7889"
"16502","9717","7890"
"16503","9717","7891"
"16504","9717","7892"
"16505","9717","7893"
"16506","9718","7894"
"16507","9718","7895"
"16508","9718","7896"
"16509","9718","7897"
"16510","9718","5680"
"16511","9719","733"
"16512","9719","1278"
"16513","9719","5688"
"16514","9719","3028"
"16515","9719","2932"
"16516","9720","7898"
"16517","9720","5680"
"16518","9721","7899"
"16519","9721","1604"
"16520","9721","1603"
"16521","9721","702"
"16522","9722","7900"
"16523","9722","7901"
"16524","9722","1760"
"16525","9722","2176"
"16526","9722","7902"
"16527","9722","7903"
"16528","9722","7202"
"16529","9723","767"
"16530","9723","7904"
"16531","9723","7905"
"16532","9723","7906"
"16533","9724","454"
"16534","9724","5591"
"16535","9724","7907"
"16536","9725","7908"
"16537","9725","7909"
"16538","9725","1212"
"16539","9725","99"
"16540","9725","1132"
"16541","9726","732"
"16542","9726","539"
"16543","9726","7910"
"16544","9726","139"
"16545","9727","1695"
"16546","9727","7911"
"16547","9727","7912"
"16548","9727","7913"
"16549","9727","7914"
"16550","9728","1809"
"16551","9728","7915"
"16552","9728","7916"
"16553","9728","7917"
"16554","9728","7918"
"16555","9729","6372"
"16556","9729","248"
"16557","9729","7919"
"16558","9729","7920"
"16559","9730","2526"
"16560","9730","1664"
"16561","9730","21"
"16562","9730","5973"
"16563","9730","2124"
"16564","9731","7921"
"16565","9731","2526"
"16566","9731","7922"
"16567","9731","1664"
"16568","9731","7923"
"16569","9732","7924"
"16570","9732","7925"
"16571","9732","5217"
"16572","9732","5737"
"16573","9732","6008"
"16574","9733","1890"
"16575","9733","7926"
"16576","9733","6433"
"16577","9734","7927"
"16578","9734","5817"
"16579","9734","7928"
"16580","9734","7929"
"16581","9734","7930"
"16582","9735","7931"
"16583","9735","819"
"16584","9735","7932"
"16585","9735","749"
"16586","9736","7117"
"16587","9736","2526"
"16588","9736","6008"
"16589","9736","7933"
"16590","9736","7934"
"16591","9737","7935"
"16592","9737","7936"
"16593","9738","7937"
"16594","9738","7938"
"16595","9738","7939"
"16596","9738","3885"
"16597","9739","2843"
"16598","9739","7940"
"16599","9739","2857"
"16600","9739","4290"
"16601","9739","2190"
"16602","9741","7941"
"16603","9741","797"
"16604","9741","1473"
"16605","9741","1050"
"16606","9742","3726"
"16607","9742","382"
"16608","9742","1433"
"16609","9743","7942"
"16610","9743","444"
"16611","9743","772"
"16612","9743","7943"
"16613","9743","7944"
"16614","9743","1202"
"16615","9744","7945"
"16616","9744","7946"
"16617","9744","7947"
"16618","9744","7948"
"16619","9744","1105"
"16620","9745","7949"
"16621","9745","7950"
"16622","9746","7951"
"16623","9746","7952"
"16624","9746","596"
"16625","9746","7953"
"16626","9747","7954"
"16627","9747","7955"
"16628","9747","7956"
"16629","9747","1859"
"16630","9747","573"
"16631","9748","7954"
"16632","9748","7956"
"16633","9748","7957"
"16634","9748","7958"
"16635","9748","772"
"16636","9749","2063"
"16637","9749","1773"
"16638","9749","2787"
"16639","9749","382"
"16640","9749","2460"
"16641","9750","2406"
"16642","9750","1451"
"16643","9750","2118"
"16644","9750","1631"
"16645","9750","4626"
"16646","9751","7959"
"16647","9751","1679"
"16648","9751","146"
"16649","9751","7960"
"16650","9751","3363"
"16651","9752","5432"
"16652","9752","7961"
"16653","9752","1226"
"16654","9752","2086"
"16655","9752","5753"
"16656","9753","732"
"16657","9753","7962"
"16658","9753","5757"
"16659","9753","7963"
"16660","9753","7964"
"16661","9754","5759"
"16662","9754","7965"
"16663","9754","7966"
"16664","9754","398"
"16665","9754","732"
"16666","9755","5715"
"16667","9755","1968"
"16668","9755","585"
"16669","9755","2724"
"16670","9755","2063"
"16671","9756","7967"
"16672","9756","7968"
"16673","9756","7969"
"16674","9756","7970"
"16675","9757","5702"
"16676","9757","2919"
"16677","9757","1265"
"16678","9757","7971"
"16679","9757","7972"
"16680","9758","339"
"16681","9758","7973"
"16682","9758","4320"
"16683","9758","3028"
"16684","9758","7974"
"16685","9759","785"
"16686","9759","7975"
"16687","9759","7976"
"16688","9759","7977"
"16689","9759","7202"
"16690","9760","5680"
"16691","9760","7978"
"16692","9760","7979"
"16693","9760","7980"
"16694","9760","7981"
"16695","9761","6341"
"16696","9761","7982"
"16697","9761","7983"
"16698","9761","5702"
"16699","9762","333"
"16700","9762","1075"
"16701","9762","5688"
"16702","9762","7984"
"16703","9762","7985"
"16704","9763","4609"
"16705","9763","6116"
"16706","9763","7986"
"16707","9763","7987"
"16708","9764","749"
"16709","9764","382"
"16710","9764","985"
"16711","9764","855"
"16712","9764","1099"
"16713","9764","7988"
"16714","9764","351"
"16715","9764","5736"
"16716","9764","7989"
"16717","9765","2398"
"16718","9765","7990"
"16719","9765","7991"
"16720","9765","3889"
"16721","9766","7992"
"16722","9766","3776"
"16723","9766","7993"
"16724","9766","7994"
"16725","9766","7995"
"16726","9767","99"
