"document.id","array.index","id","category","label","persistentId","lastInfoUpdate","status","description","sourceItemId","version","informationContributor.id","informationContributor.username","informationContributor.displayName","informationContributor.status","informationContributor.registrationDate","informationContributor.role","informationContributor.config","source.id","source.label","source.url","source.urlTemplate","thumbnail.caption","thumbnail.info.mediaId","thumbnail.info.category","thumbnail.info.filename","thumbnail.info.mimeType","thumbnail.info.hasThumbnail","thumbnail.concept.code","thumbnail.concept.label","thumbnail.concept.notation","thumbnail.concept.uri","thumbnail.concept.candidate","thumbnail.info.location.sourceUrl","thumbnail.concept.vocabulary.code","thumbnail.concept.vocabulary.scheme","thumbnail.concept.vocabulary.namespace","thumbnail.concept.vocabulary.label","thumbnail.concept.vocabulary.closed"
1,30,44391,"tool-or-service","Afloat","5A70DH","2022-11-03T14:53:28+0000","approved","Afloat is a utility that adds new window management functionality to OSX, including keeping a window on top, or turning a window into an overlay on the screen. This can be particularly useful in full-screen view (e.g. during a presentation) when you want to keep another small window, such as a Twitter client, visible somewhere on the screen.
","1439",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,31,44394,"tool-or-service","A-frame","2zIseh","2022-11-03T14:53:29+0000","approved","a-Frame is a web framework for building virtual reality (VR) experiences. A-Frame is based on top of HTML, making it simple to get started. But A-Frame is not just a 3D scene graph or a markup language; the core is a powerful entity-component framework that provides a declarative, extensible, and composable structure to three.js.","1598",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,32,40326,"tool-or-service","Agisoft Metashape","isedTr","2022-01-17T14:09:21+0000","approved","Previously known as Agisoft PhotoScan, Agisoft Metashape is a stand-alone software product that performs photogrammetric processing of digital images and generates 3D spatial data to be used in GIS applications, cultural heritage documentation, and visual effects production as well as for indirect measurements of objects of various scales.",NA,NA,65,"4ea88b26c3275dbb81ef7ec4f4c5869ce4c0e751268125e9361f0f36e542fb18@dariah.eu","Laure Barbot","enabled","2021-07-28T07:54:55+0000","moderator",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,33,40778,"tool-or-service","Aïoli platform","knCcCv","2022-04-04T07:39:31+0000","approved","The Aïoli platform is an innovative web service for the reality-based 3D annotation and large-scale  collaborative  documentation  of  heritage  artefacts.  The  existing  Aïoli  platform  has been significantly upgraded in terms of technical robustness, the collaboration framework was  provided,  the  management  of  controlled  vocabularies  and  compatibility  with  CIDOC-CRM was established. A facility for visualising hypothetical reconstructions of archaeological sites was also added.","225",NA,1,"Administrator","Administrator","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,104,"SSHopencloud Service Catalogue","https://www.sshopencloud.eu","https://www.sshopencloud.eu/node/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,34,36045,"tool-or-service","A JavaScript library for rendering music notation and guitar tablature.: 0xfe/vexflow","HRUmqc","2022-01-13T11:46:52+0000","approved","VexFlow is an open-source web-based music notation rendering API. It is written completely in JavaScript, and runs right in the browser. VexFlow supports HTML5 Canvas and SVG, and runs on all modern browsers. Go try out The VexFlow Tutorial to learn how to use VexFlow. Also learn to use the simpler EasyScore API in the Using EasyScore guide.","44A5IYLX",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,35,44399,"tool-or-service","Alfresco","bbGlRd","2022-11-03T14:53:32+0000","approved","This is cloud-native Enterprise content management (ECM) with which you can manage content from anywhere, connect information with users everywhere and deliver apps to any device. Alfresco enables businesses to increase worker productivity, govern valuable information and deliver exceptional customer experiences.","1635",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,36,44401,"tool-or-service","ALGOL","YKv47J","2022-11-03T14:53:34+0000","approved","ALGOL (Algorithmic Language) was a programming language developed in the mid 1950s and often discussed in relation to humanities research applications, such as concordances or computational linguistics.
","487",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,37,44405,"tool-or-service","All Our Ideas","7otnya","2022-11-03T14:53:35+0000","approved","All Our Ideas is a research project that seeks to develop a new form of social data collection by combining the best features of quantitative and qualitative methods. Using the power of the web, we are creating a data collection tool that has the scale, speed, and quantification of a survey while still allowing for new information to \"bubble up\" from respondents as happens in interviews, participant observation, and focus groups.
","1029",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,38,47898,"tool-or-service","aLTAG3D - a Long Term Archive Generator for 3D","AB57Ny","2022-11-16T12:56:48+0000","approved","aLTAG3D est un logiciel libre offrant une interface utilisateur simple et efficace pour la génération d'archive à long terme de projets 3D. L'archive générée est immédiatement compatible avec les services du CINES.","P2M6IPXW",NA,1,"Administrator","Administrator","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,39,44410,"tool-or-service","Alteryx","4UtwMD","2022-11-03T14:53:38+0000","approved","Alteryx is an online commercial data analysis service. Among its capabilities are optical character recognition, sentiment analysis, and topic modeling with Text Mining. You can quickly build predictive models without coding through its intuitive graphical user interface. It has many visualisation options among which is the word cloud.","1633",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,40,44412,"tool-or-service","Altmetric","tNPMTo","2022-11-03T14:53:39+0000","approved","The Altmetric Explorer is a powerful web app that allows you to track the conversations around scientific articles online. Altmetric collects and analyzes hundreds of thousands of postings about tens of thousands of articles and datasets each month. It makes this data available to end users through an intuitive user interface and to developers through an API.



The Altmetric score is their quantitative measure of the attention that a scholarly article has received and is derived from volume (the frequency of mentions, but only from an individual source), sources (the category of mentions are ranked: tweets, newspaper mentions, etc. and are given weights), and authors.



A browser button is available for download for free and can be used on any article to determine the piece's score.
","1036",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,41,44416,"tool-or-service","Alt.Text","eeF0pG","2022-11-03T14:53:40+0000","approved","Alt.Text is a free, working prototype application for exploring a text on both an outline and content level via a graphical user interface. It breaks down texts into components such as sections, passages or documents, and permits users to leverage these components to create outlines and break off sections. Alt.Text includes three interfaces: the Document Editor (define sections, create outlines), the Section Editor (define passages of text within a given section), and the Outline Viewer (choose which passages to include in an outline section). Alt.Text is under active development, and is available for download in both Windows and OS X versions.
","510",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,42,44423,"tool-or-service","Alveo","tAGITn","2022-11-03T14:53:45+0000","approved","Alveo is a platform for data discovery and analysis focused on communication data such as speech, text or video. Developed by the University of Western Sydney, researchers can use the Alveo infrastructure to store data, create collections, develop workflows, and analyze datasets with Alveo's built-in tools. The tools available span multiple disciplines and include common functions such as tokenization and concordance, plus interfaces between Alveo and other common analysis tools such as Apache's UIMA for NLP, and with programming languages such as Python and Java. Users can segmented and recombined data from multiple collections into a new, focused dataset for close analysis. Collection creators can set their own license and access rights, and users of a collection must accept the creator's conditions in order to use data from it. User accounts are free, but must be requested from and approved by Alveo.
","530",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,43,44424,"tool-or-service","Alveo Virtual Laboratory","sJVV15","2022-11-03T14:53:46+0000","approved","This is the project website for Alveo: Above and Beyond Speech, Language and Music, A Virtual Lab for Human Communication Science, a project funded by NeCTAR (National eResearch Collaboration Tools and Resources).","708",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,44,48200,"tool-or-service","AMADO-online","spdPRI","2022-11-17T15:57:00+0000","approved","AMADO-online was developed as part of the Paris Time Machine Huma-Num Consortium; AMADO-online displays and analyses data matrices (binary, counts, responses to Lickert-type items, or measures of
heterogenous variables) following the ideas laid out by Jacques BERTIN (Bertin 1967, 1973, 1999 and
Bertin 1977). AMADO-online displays bar charts of data matrices where the areas of the bars are proportional to the
values they represent. Highlighting data structures can be achieved through sorting lines or columns either
manually or automatically along their coordinates on the first factorial axis, be it from a Correspondence
Analysis or a Principal Components Analysis; hierarchical clustering is also available. Depending on the
nature of the data and on the type of analysis selected, data series (e.g. time series), exact or approximate data
blocks, or homogeneous classes can be obtained. Several formatting options are available, making the displays
faithful to the original data and easy to read. This Users Guide details the various commands through worked-out examples. Source data and the
sequence of commands used to derive the graphs are given herein; the final graphs produced by AMADOonline can be exported as PNG or SVG files.
AMADO-online menus are currently offered in seven languages: English, French, Spanish, Italian, Russian, Ukrainian and Vietnamese",NA,"2.0",1,"Administrator","Administrator","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,45,44426,"tool-or-service","Amazon Comprehend","9XIqow","2022-11-03T14:53:47+0000","approved","Amazon Comprehend is a natural language processing (NLP) service that uses machine learning to find insights and relationships in text. No machine learning experience required.



There is a treasure trove of potential sitting in your unstructured data. Customer emails, support tickets, product reviews, social media, even advertising copy represents insights into customer sentiment that can be put to work for your business. The question is how to get at it? As it turns out, Machine learning is particularly good at accurately identifying specific items of interest inside vast swathes of text (such as finding company names in analyst reports), and can learn the sentiment hidden inside language (identifying negative reviews, or positive customer interactions with customer service agents), at almost limitless scale.

Amazon Comprehend uses machine learning to help you uncover the insights and relationships in your unstructured data. The service identifies the language of the text; extracts key phrases, places, people, brands, or events; understands how positive or negative the text is; analyzes text using tokenization and parts of speech; and automatically organizes a collection of text files by topic. You can also use AutoML capabilities in Amazon Comprehend to build a custom set of entities or text classification models that are tailored uniquely to your organization's needs.
","1531",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,46,44430,"tool-or-service","Analyse-it","qO4IIL","2022-11-03T14:53:48+0000","approved","A set of dataset management and statistical plugins which is only available for Microsoft Windows including single and multiple linear regression, polynomial regression, and scatter plot with fit, fit confidence and prediction bands. The program can be used to generate visualizations and data reports. Requires Microsoft Excel.
","1486",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,47,44432,"tool-or-service","Analyse-it Method Validation Edition","aIi3cE","2022-11-03T14:53:49+0000","approved","Analyse-it Method Validation Edition provides the statistical analysis you need to validate and verify analytical and diagnostic methods to meet the demands of regulatory compliance. With support for 11 CLSI protocols, it lets you:

•Validate or verify analytical performance characteristics (precision, trueness, linearity, interferences, detection capability) of a measurement procedure to ensure they meet requirements for intended use or manufacturer's claims.

•Compare methods to establish the real-world performance of a method against a reference method, or ensure comparability between two methods when making changes. Includes Deming, Weighted Deming, and Passing-Bablok regression, plus Bland-Altman limits of agreement.

•Evaluate the diagnostic ability of a test to discriminate between two outcomes and compare test performance to find the most effective one. Includes ROC curves and Delong-Delong Clarke Pearson curve comparisons.

•Establish a reference interval for a population of healthy individuals, or verify that existing intervals are transferable between laboratories or measurement procedures. Includes normal, quantile, robust bi-weight quantile, bootstrapped quantile, \& Harrell-Davis quantile reference ranges.
","713",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48,44434,"tool-or-service","Analyse-it Quality Control & Improvement Edition","wc6vM5","2022-11-03T14:53:50+0000","approved","Analyse-it Quality Control \& Improvement Edition provides the statistical analysis you need to understand processes, bring them under control, and find improvements that better your product.

•Bring processes under statistical control so they are stable and predictable with powerful Shewhart, cumulative sum, and moving average control charts. Include Xbar-R, Xbar-S, R, S, I-MR, time weighted CUSUM, UWMA, EMA plots, and WECO, Nelson, Montomery or custom rulesets.

•Ensure products are capable of meeting end-user specifications using capability indices to compare in-control process performance to your specification limits.

•Improve processes and products by identifying solutions that really work using hypothesis tests and model fitting techniques. Includes ANOVA with multiple comparison, multiple linear and logistic regression, PCA and Factor analysis.

•Identify actions that will reap the most rewards using Pareto analysis to identify commonly occurring defects and monitor them during process improvement.
","712",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49,44435,"tool-or-service","Analyse-it Standard Edition","eJcCIJ","2022-11-03T14:53:50+0000","approved","Analyse-it Standard Edition provides you with the powerful statistical analysis and regression you'd expect from an expensive statistics package, but without the complexity or the cost.

•Describe your data with a wide range of statistics.

•Visualize distributions, see trends and patterns, and spot outliers with powerful charts from histograms to scatter plots.

•Infer and test hypotheses to get answers on distribution parameters, differences between populations, association between variables, and much more. Includes ANOVA, multiple comparisons, and an extensive range of parametric and non-parametric tests.

•Discover relationships between variables and identify important factors with powerful regression and model fitting techniques. Include linear and logistic regression, with simple functions, or advanced models with crossed, polynomial and factorial terms.

•Get insight into highly complex data by reducing dimensionality to get a clearer picture of the underlying structure. Includes correlation matrix, PCA (Principle Component Analysis) and Factor Analysis.
","714",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,50,28662,"tool-or-service","Anki","DP69ob","2021-11-23T17:33:13+0000","approved","Anki is flashcard program to aid in rote memorisation.

Anyone who needs to remember things in their daily life can benefit from Anki. Since it is content-agnostic and supports images, audio, videos and scientific markup (via LaTeX), the possibilities are endless.

For example:

Learning a language

Studying for medical and law exams

Memorizing people's names and faces

Brushing up on geography

Mastering long poems

Even practicing guitar chords!
","793",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,51,44440,"tool-or-service","ANNIS (ANNotation of Information Structure)","E8DhE2","2022-11-03T14:53:53+0000","approved","ANNIS (ANNotation of Information Structure), now in version 3.4.3, is an open source browser-based visualization architecture designed to annotate complex multilevel linguistic corpora. Now in its second version, ANNIS enables users to concurrently annotate, query and visualize data for syntax, semantics, morphology, prosody, referntiality, lexis and so forth. It also offers support for spoken language and audio and visual annotation.
","304",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,52,44448,"tool-or-service","A.nnotate","WSx0Hx","2022-11-03T14:53:56+0000","approved","A.nnotate is the flagship product of Textensor Limited which was incorporated in Edinburgh, Scotland in 2005.Today A.nnotate is used online by thousands of individuals and groups who need to store or share comments on documents, web pages or images.","1614",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
